vin	V(vdd)	V(vin)	V(vout)	V(vref)	V(n001)	I(R1)	I(R3)	I(Vdd)	I(Vin)	I(Vref)	Ix(U2:In+)	Ix(U2:In-)	Ix(U2:OUT)	Ix(U2:V+)	Ix(U2:V-)
Step Information: Vref=0  (Run: 1/3)
1.520000000000001e+00	5.000000e+00	1.520000e+00	2.959989e+00	2.000000e+00	2.000000e+00	9.599991e-05	9.599890e-05	-2.983831e-04	9.599991e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-9.599890e-05	2.983831e-04	-2.023869e-04
1.530000000000001e+00	5.000000e+00	1.530000e+00	2.939989e+00	2.000000e+00	2.000000e+00	9.399991e-05	9.399891e-05	-2.975528e-04	9.399991e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-9.399891e-05	2.975528e-04	-2.035564e-04
1.540000000000001e+00	5.000000e+00	1.540000e+00	2.919989e+00	2.000000e+00	2.000000e+00	9.199991e-05	9.199892e-05	-2.967105e-04	9.199991e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-9.199892e-05	2.967105e-04	-2.047139e-04
1.550000000000001e+00	5.000000e+00	1.550000e+00	2.899989e+00	2.000000e+00	2.000000e+00	8.999992e-05	8.999892e-05	-2.958562e-04	8.999992e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-8.999892e-05	2.958562e-04	-2.058593e-04
1.560000000000001e+00	5.000000e+00	1.560000e+00	2.879989e+00	2.000000e+00	2.000000e+00	8.799992e-05	8.799892e-05	-2.949898e-04	8.799992e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-8.799892e-05	2.949898e-04	-2.069927e-04
1.570000000000001e+00	5.000000e+00	1.570000e+00	2.859989e+00	2.000000e+00	2.000000e+00	8.599993e-05	8.599892e-05	-2.941113e-04	8.599993e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-8.599892e-05	2.941113e-04	-2.081141e-04
1.580000000000001e+00	5.000000e+00	1.580000e+00	2.839989e+00	2.000000e+00	2.000000e+00	8.399993e-05	8.399893e-05	-2.932209e-04	8.399993e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-8.399892e-05	2.932209e-04	-2.092234e-04
1.590000000000001e+00	5.000000e+00	1.590000e+00	2.819989e+00	2.000000e+00	2.000000e+00	8.199993e-05	8.199894e-05	-2.923185e-04	8.199993e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-8.199893e-05	2.923185e-04	-2.103208e-04
1.600000000000001e+00	5.000000e+00	1.600000e+00	2.799989e+00	2.000000e+00	2.000000e+00	7.999994e-05	7.999894e-05	-2.914041e-04	7.999994e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-7.999894e-05	2.914041e-04	-2.114063e-04
1.610000000000001e+00	5.000000e+00	1.610000e+00	2.779989e+00	2.000000e+00	2.000000e+00	7.799994e-05	7.799894e-05	-2.904778e-04	7.799994e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-7.799894e-05	2.904778e-04	-2.124797e-04
1.620000000000001e+00	5.000000e+00	1.620000e+00	2.759989e+00	2.000000e+00	2.000000e+00	7.599995e-05	7.599895e-05	-2.895395e-04	7.599995e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-7.599895e-05	2.895395e-04	-2.135412e-04
1.630000000000001e+00	5.000000e+00	1.630000e+00	2.739989e+00	2.000000e+00	2.000000e+00	7.399995e-05	7.399895e-05	-2.885893e-04	7.399995e-05	1.000000e-09	-1.000000e-09	-1.000001e-09	-7.399896e-05	2.885893e-04	-2.145908e-04
1.640000000000001e+00	5.000000e+00	1.640000e+00	2.719989e+00	2.000000e+00	2.000000e+00	7.199995e-05	7.199895e-05	-2.876271e-04	7.199995e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-7.199895e-05	2.876271e-04	-2.156284e-04
1.650000000000001e+00	5.000000e+00	1.650000e+00	2.699989e+00	2.000000e+00	2.000000e+00	6.999996e-05	6.999896e-05	-2.866531e-04	6.999996e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-6.999895e-05	2.866531e-04	-2.166542e-04
1.660000000000001e+00	5.000000e+00	1.660000e+00	2.679989e+00	2.000000e+00	2.000000e+00	6.799996e-05	6.799896e-05	-2.856671e-04	6.799996e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-6.799896e-05	2.856671e-04	-2.176680e-04
1.670000000000001e+00	5.000000e+00	1.670000e+00	2.659990e+00	2.000000e+00	2.000000e+00	6.599996e-05	6.599897e-05	-2.846692e-04	6.599996e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-6.599897e-05	2.846692e-04	-2.186698e-04
1.680000000000001e+00	5.000000e+00	1.680000e+00	2.639990e+00	2.000000e+00	2.000000e+00	6.399997e-05	6.399897e-05	-2.836593e-04	6.399997e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-6.399897e-05	2.836593e-04	-2.196598e-04
1.690000000000001e+00	5.000000e+00	1.690000e+00	2.619990e+00	2.000000e+00	2.000000e+00	6.199998e-05	6.199897e-05	-2.826376e-04	6.199998e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-6.199897e-05	2.826376e-04	-2.206378e-04
1.700000000000001e+00	5.000000e+00	1.700000e+00	2.599990e+00	2.000000e+00	2.000000e+00	5.999998e-05	5.999898e-05	-2.816039e-04	5.999998e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-5.999898e-05	2.816039e-04	-2.216039e-04
1.710000000000001e+00	5.000000e+00	1.710000e+00	2.579990e+00	2.000000e+00	2.000000e+00	5.799998e-05	5.799898e-05	-2.805583e-04	5.799998e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-5.799898e-05	2.805583e-04	-2.225581e-04
1.720000000000001e+00	5.000000e+00	1.720000e+00	2.559990e+00	2.000000e+00	2.000000e+00	5.599999e-05	5.599899e-05	-2.795007e-04	5.599999e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-5.599898e-05	2.795007e-04	-2.235004e-04
1.730000000000001e+00	5.000000e+00	1.730000e+00	2.539990e+00	2.000000e+00	2.000000e+00	5.399999e-05	5.399899e-05	-2.784312e-04	5.399999e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-5.399899e-05	2.784312e-04	-2.244307e-04
1.740000000000001e+00	5.000000e+00	1.740000e+00	2.519990e+00	2.000000e+00	2.000000e+00	5.200000e-05	5.199900e-05	-2.773498e-04	5.200000e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-5.199900e-05	2.773498e-04	-2.253490e-04
1.750000000000001e+00	5.000000e+00	1.750000e+00	2.499990e+00	2.000000e+00	2.000000e+00	5.000000e-05	4.999900e-05	-2.762564e-04	5.000000e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-4.999900e-05	2.762564e-04	-2.262554e-04
1.760000000000001e+00	5.000000e+00	1.760000e+00	2.479990e+00	2.000000e+00	2.000000e+00	4.800001e-05	4.799900e-05	-2.751510e-04	4.800001e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-4.799900e-05	2.751510e-04	-2.271498e-04
1.770000000000001e+00	5.000000e+00	1.770000e+00	2.459990e+00	2.000000e+00	2.000000e+00	4.600001e-05	4.599901e-05	-2.740336e-04	4.600001e-05	1.000000e-09	-1.000000e-09	-1.000000e-09	-4.599901e-05	2.740336e-04	-2.280322e-04
1.780000000000001e+00	5.000000e+00	1.780000e+00	2.439990e+00	2.000000e+00	2.000000e+00	4.400001e-05	4.399901e-05	-2.729042e-04	4.400001e-05	1.000000e-09	-1.000000e-09	-9.999999e-10	-4.399901e-05	2.729042e-04	-2.289026e-04
1.790000000000001e+00	5.000000e+00	1.790000e+00	2.419990e+00	2.000000e+00	2.000000e+00	4.200001e-05	4.199902e-05	-2.717628e-04	4.200001e-05	1.000000e-09	-1.000000e-09	-9.999999e-10	-4.199901e-05	2.717628e-04	-2.297610e-04
1.800000000000001e+00	5.000000e+00	1.800000e+00	2.399990e+00	2.000000e+00	2.000000e+00	4.000002e-05	3.999902e-05	-2.706093e-04	4.000002e-05	1.000000e-09	-1.000000e-09	-9.999997e-10	-3.999902e-05	2.706093e-04	-2.306073e-04
1.810000000000001e+00	5.000000e+00	1.810000e+00	2.379990e+00	2.000000e+00	2.000000e+00	3.800002e-05	3.799902e-05	-2.694438e-04	3.800002e-05	1.000000e-09	-1.000000e-09	-9.999997e-10	-3.799902e-05	2.694438e-04	-2.314416e-04
1.820000000000001e+00	5.000000e+00	1.820000e+00	2.359990e+00	2.000000e+00	2.000000e+00	3.600003e-05	3.599903e-05	-2.682661e-04	3.600003e-05	1.000000e-09	-1.000000e-09	-9.999997e-10	-3.599902e-05	2.682661e-04	-2.322637e-04
1.830000000000001e+00	5.000000e+00	1.830000e+00	2.339990e+00	2.000000e+00	2.000000e+00	3.400003e-05	3.399903e-05	-2.670764e-04	3.400003e-05	1.000000e-09	-1.000000e-09	-9.999996e-10	-3.399902e-05	2.670764e-04	-2.330737e-04
1.840000000000001e+00	5.000000e+00	1.840000e+00	2.319991e+00	2.000000e+00	2.000000e+00	3.200004e-05	3.199904e-05	-2.658745e-04	3.200004e-05	1.000000e-09	-1.000000e-09	-9.999996e-10	-3.199903e-05	2.658745e-04	-2.338716e-04
1.850000000000001e+00	5.000000e+00	1.850000e+00	2.299991e+00	2.000000e+00	2.000000e+00	3.000004e-05	2.999904e-05	-2.646604e-04	3.000004e-05	1.000000e-09	-1.000000e-09	-9.999996e-10	-2.999904e-05	2.646604e-04	-2.346573e-04
1.860000000000001e+00	5.000000e+00	1.860000e+00	2.279991e+00	2.000000e+00	2.000000e+00	2.800004e-05	2.799904e-05	-2.634341e-04	2.800004e-05	1.000000e-09	-1.000000e-09	-9.999995e-10	-2.799905e-05	2.634341e-04	-2.354308e-04
1.870000000000001e+00	5.000000e+00	1.870000e+00	2.259991e+00	2.000000e+00	2.000000e+00	2.600005e-05	2.599905e-05	-2.621955e-04	2.600005e-05	1.000000e-09	-1.000000e-09	-9.999995e-10	-2.599903e-05	2.621955e-04	-2.361921e-04
1.880000000000001e+00	5.000000e+00	1.880000e+00	2.239991e+00	2.000000e+00	2.000000e+00	2.400005e-05	2.399905e-05	-2.609447e-04	2.400005e-05	1.000000e-09	-1.000000e-09	-9.999995e-10	-2.399905e-05	2.609447e-04	-2.369411e-04
1.890000000000001e+00	5.000000e+00	1.890000e+00	2.219991e+00	2.000000e+00	2.000000e+00	2.200006e-05	2.199906e-05	-2.596816e-04	2.200006e-05	1.000000e-09	-1.000000e-09	-9.999994e-10	-2.199905e-05	2.596816e-04	-2.376777e-04
1.900000000000001e+00	5.000000e+00	1.900000e+00	2.199991e+00	2.000000e+00	2.000000e+00	2.000006e-05	1.999906e-05	-2.584061e-04	2.000006e-05	1.000000e-09	-1.000000e-09	-9.999994e-10	-1.999906e-05	2.584061e-04	-2.384020e-04
1.910000000000001e+00	5.000000e+00	1.910000e+00	2.179991e+00	2.000000e+00	2.000000e+00	1.800006e-05	1.799906e-05	-2.571182e-04	1.800006e-05	1.000000e-09	-1.000000e-09	-9.999993e-10	-1.799906e-05	2.571182e-04	-2.391139e-04
1.920000000000001e+00	5.000000e+00	1.920000e+00	2.159991e+00	2.000000e+00	2.000000e+00	1.600007e-05	1.599907e-05	-2.558179e-04	1.600007e-05	1.000000e-09	-1.000000e-09	-9.999993e-10	-1.599907e-05	2.558179e-04	-2.398134e-04
1.930000000000001e+00	5.000000e+00	1.930000e+00	2.139991e+00	2.000000e+00	2.000000e+00	1.400007e-05	1.399907e-05	-2.545051e-04	1.400007e-05	1.000000e-09	-1.000000e-09	-9.999993e-10	-1.399907e-05	2.545051e-04	-2.405004e-04
1.940000000000002e+00	5.000000e+00	1.940000e+00	2.119991e+00	2.000000e+00	2.000000e+00	1.200008e-05	1.199908e-05	-2.531797e-04	1.200008e-05	1.000000e-09	-1.000000e-09	-9.999992e-10	-1.199908e-05	2.531797e-04	-2.411748e-04
1.950000000000002e+00	5.000000e+00	1.950000e+00	2.099991e+00	2.000000e+00	2.000000e+00	1.000008e-05	9.999080e-06	-2.518418e-04	1.000008e-05	1.000000e-09	-1.000000e-09	-9.999992e-10	-9.999080e-06	2.518418e-04	-2.418367e-04
1.960000000000002e+00	5.000000e+00	1.960000e+00	2.079991e+00	2.000000e+00	2.000000e+00	8.000085e-06	7.999085e-06	-2.504912e-04	8.000085e-06	1.000000e-09	-1.000000e-09	-9.999992e-10	-7.999074e-06	2.504912e-04	-2.424859e-04
1.970000000000002e+00	5.000000e+00	1.970000e+00	2.059991e+00	2.000000e+00	2.000000e+00	6.000089e-06	5.999089e-06	-2.491280e-04	6.000089e-06	1.000000e-09	-1.000000e-09	-9.999991e-10	-5.999078e-06	2.491280e-04	-2.431225e-04
1.980000000000002e+00	5.000000e+00	1.980000e+00	2.039991e+00	2.000000e+00	2.000000e+00	4.000093e-06	3.999093e-06	-2.477520e-04	4.000093e-06	1.000000e-09	-1.000000e-09	-9.999991e-10	-3.999090e-06	2.477520e-04	-2.437463e-04
1.990000000000002e+00	5.000000e+00	1.990000e+00	2.019991e+00	2.000000e+00	2.000000e+00	2.000097e-06	1.999097e-06	-2.463632e-04	2.000097e-06	1.000000e-09	-1.000000e-09	-9.999991e-10	-1.999095e-06	2.463632e-04	-2.443572e-04
2.000000000000001e+00	5.000000e+00	2.000000e+00	1.999992e+00	2.000000e+00	2.000000e+00	1.008845e-10	-8.990634e-10	-2.449615e-04	1.008845e-10	1.000000e-09	-1.000000e-09	-9.999990e-10	9.049111e-10	2.449615e-04	-2.449554e-04
2.010000000000001e+00	5.000000e+00	2.010000e+00	1.979992e+00	2.000000e+00	2.000000e+00	-1.999895e-06	-2.000895e-06	-2.435470e-04	-1.999895e-06	1.000000e-09	-1.000000e-09	-9.999990e-10	2.000892e-06	2.435470e-04	-2.455406e-04
2.020000000000001e+00	5.000000e+00	2.020000e+00	1.959992e+00	2.000000e+00	2.000000e+00	-3.999891e-06	-4.000891e-06	-2.421194e-04	-3.999891e-06	1.000000e-09	-1.000000e-09	-9.999989e-10	4.000892e-06	2.421194e-04	-2.461128e-04
2.030000000000001e+00	5.000000e+00	2.030000e+00	1.939992e+00	2.000000e+00	2.000000e+00	-5.999887e-06	-6.000887e-06	-2.406787e-04	-5.999887e-06	1.000000e-09	-1.000000e-09	-9.999989e-10	6.000888e-06	2.406787e-04	-2.466720e-04
2.040000000000000e+00	5.000000e+00	2.040000e+00	1.919992e+00	2.000000e+00	2.000000e+00	-7.999883e-06	-8.000883e-06	-2.392250e-04	-7.999883e-06	1.000000e-09	-1.000000e-09	-9.999989e-10	8.000890e-06	2.392250e-04	-2.472180e-04
2.050000000000000e+00	5.000000e+00	2.050000e+00	1.899992e+00	2.000000e+00	2.000001e+00	-9.999879e-06	-1.000088e-05	-2.377580e-04	-9.999879e-06	1.000000e-09	-1.000000e-09	-9.999988e-10	1.000089e-05	2.377580e-04	-2.477508e-04
2.060000000000000e+00	5.000000e+00	2.060000e+00	1.879992e+00	2.000000e+00	2.000001e+00	-1.199987e-05	-1.200087e-05	-2.362777e-04	-1.199987e-05	1.000000e-09	-1.000000e-09	-9.999988e-10	1.200088e-05	2.362777e-04	-2.482703e-04
2.070000000000000e+00	5.000000e+00	2.070000e+00	1.859992e+00	2.000000e+00	2.000001e+00	-1.399987e-05	-1.400087e-05	-2.347841e-04	-1.399987e-05	1.000000e-09	-1.000000e-09	-9.999988e-10	1.400088e-05	2.347841e-04	-2.487765e-04
2.080000000000000e+00	5.000000e+00	2.080000e+00	1.839992e+00	2.000000e+00	2.000001e+00	-1.599987e-05	-1.600087e-05	-2.332771e-04	-1.599987e-05	1.000000e-09	-1.000000e-09	-9.999986e-10	1.600087e-05	2.332771e-04	-2.492692e-04
2.089999999999999e+00	5.000000e+00	2.090000e+00	1.819992e+00	2.000000e+00	2.000001e+00	-1.799986e-05	-1.800086e-05	-2.317565e-04	-1.799986e-05	1.000000e-09	-1.000000e-09	-9.999986e-10	1.800087e-05	2.317565e-04	-2.497485e-04
2.099999999999999e+00	5.000000e+00	2.100000e+00	1.799992e+00	2.000000e+00	2.000001e+00	-1.999986e-05	-2.000086e-05	-2.302223e-04	-1.999986e-05	1.000000e-09	-1.000000e-09	-9.999986e-10	2.000086e-05	2.302223e-04	-2.502140e-04
2.109999999999999e+00	5.000000e+00	2.110000e+00	1.779992e+00	2.000000e+00	2.000001e+00	-2.199985e-05	-2.200086e-05	-2.286743e-04	-2.199985e-05	1.000000e-09	-1.000000e-09	-9.999985e-10	2.200085e-05	2.286743e-04	-2.506659e-04
2.119999999999999e+00	5.000000e+00	2.120000e+00	1.759992e+00	2.000000e+00	2.000001e+00	-2.399985e-05	-2.400085e-05	-2.271126e-04	-2.399985e-05	1.000000e-09	-1.000000e-09	-9.999985e-10	2.400084e-05	2.271126e-04	-2.511040e-04
2.129999999999999e+00	5.000000e+00	2.130000e+00	1.739992e+00	2.000000e+00	2.000001e+00	-2.599985e-05	-2.600085e-05	-2.255370e-04	-2.599985e-05	1.000000e-09	-1.000000e-09	-9.999984e-10	2.600086e-05	2.255370e-04	-2.515282e-04
2.139999999999998e+00	5.000000e+00	2.140000e+00	1.719992e+00	2.000000e+00	2.000001e+00	-2.799984e-05	-2.800084e-05	-2.239474e-04	-2.799984e-05	1.000000e-09	-1.000000e-09	-9.999984e-10	2.800085e-05	2.239474e-04	-2.519384e-04
2.149999999999998e+00	5.000000e+00	2.150000e+00	1.699992e+00	2.000000e+00	2.000001e+00	-2.999984e-05	-3.000084e-05	-2.223437e-04	-2.999984e-05	1.000000e-09	-1.000000e-09	-9.999984e-10	3.000084e-05	2.223437e-04	-2.523344e-04
2.159999999999998e+00	5.000000e+00	2.160000e+00	1.679992e+00	2.000000e+00	2.000001e+00	-3.199983e-05	-3.200083e-05	-2.207257e-04	-3.199983e-05	1.000000e-09	-1.000000e-09	-9.999983e-10	3.200084e-05	2.207257e-04	-2.527163e-04
2.169999999999998e+00	5.000000e+00	2.170000e+00	1.659993e+00	2.000000e+00	2.000001e+00	-3.399983e-05	-3.400083e-05	-2.190935e-04	-3.399983e-05	1.000000e-09	-1.000000e-09	-9.999983e-10	3.400082e-05	2.190935e-04	-2.530838e-04
2.179999999999997e+00	5.000000e+00	2.180000e+00	1.639993e+00	2.000000e+00	2.000001e+00	-3.599983e-05	-3.600083e-05	-2.174468e-04	-3.599983e-05	1.000000e-09	-1.000000e-09	-9.999983e-10	3.600083e-05	2.174468e-04	-2.534369e-04
2.189999999999997e+00	5.000000e+00	2.190000e+00	1.619993e+00	2.000000e+00	2.000001e+00	-3.799982e-05	-3.800082e-05	-2.157855e-04	-3.799982e-05	1.000000e-09	-1.000000e-09	-9.999982e-10	3.800082e-05	2.157855e-04	-2.537754e-04
2.199999999999997e+00	5.000000e+00	2.200000e+00	1.599993e+00	2.000000e+00	2.000001e+00	-3.999982e-05	-4.000082e-05	-2.141096e-04	-3.999982e-05	1.000000e-09	-1.000000e-09	-9.999982e-10	4.000082e-05	2.141096e-04	-2.540993e-04
2.209999999999997e+00	5.000000e+00	2.210000e+00	1.579993e+00	2.000000e+00	2.000001e+00	-4.199981e-05	-4.200081e-05	-2.124188e-04	-4.199981e-05	1.000000e-09	-1.000000e-09	-9.999981e-10	4.200081e-05	2.124188e-04	-2.544083e-04
2.219999999999997e+00	5.000000e+00	2.220000e+00	1.559993e+00	2.000000e+00	2.000001e+00	-4.399981e-05	-4.400081e-05	-2.107131e-04	-4.399981e-05	1.000000e-09	-1.000000e-09	-9.999981e-10	4.400082e-05	2.107131e-04	-2.547024e-04
2.229999999999996e+00	5.000000e+00	2.230000e+00	1.539993e+00	2.000000e+00	2.000001e+00	-4.599980e-05	-4.600081e-05	-2.089924e-04	-4.599980e-05	1.000000e-09	-1.000000e-09	-9.999981e-10	4.600080e-05	2.089924e-04	-2.549814e-04
2.239999999999996e+00	5.000000e+00	2.240000e+00	1.519993e+00	2.000000e+00	2.000001e+00	-4.799980e-05	-4.800080e-05	-2.072564e-04	-4.799980e-05	1.000000e-09	-1.000000e-09	-9.999980e-10	4.800081e-05	2.072564e-04	-2.552452e-04
2.249999999999996e+00	5.000000e+00	2.250000e+00	1.499993e+00	2.000000e+00	2.000001e+00	-4.999980e-05	-5.000080e-05	-2.055050e-04	-4.999980e-05	1.000000e-09	-1.000000e-09	-9.999980e-10	5.000080e-05	2.055050e-04	-2.554937e-04
2.259999999999996e+00	5.000000e+00	2.260000e+00	1.479993e+00	2.000000e+00	2.000001e+00	-5.199979e-05	-5.200079e-05	-2.037381e-04	-5.199979e-05	1.000000e-09	-1.000000e-09	-9.999980e-10	5.200079e-05	2.037381e-04	-2.557266e-04
2.269999999999996e+00	5.000000e+00	2.270000e+00	1.459993e+00	2.000000e+00	2.000001e+00	-5.399979e-05	-5.400079e-05	-2.019556e-04	-5.399979e-05	1.000000e-09	-1.000000e-09	-9.999979e-10	5.400080e-05	2.019556e-04	-2.559438e-04
2.279999999999995e+00	5.000000e+00	2.280000e+00	1.439993e+00	2.000000e+00	2.000001e+00	-5.599979e-05	-5.600079e-05	-2.001572e-04	-5.599979e-05	1.000000e-09	-1.000000e-09	-9.999979e-10	5.600079e-05	2.001572e-04	-2.561452e-04
2.289999999999995e+00	5.000000e+00	2.290000e+00	1.419993e+00	2.000000e+00	2.000001e+00	-5.799978e-05	-5.800078e-05	-1.983428e-04	-5.799978e-05	1.000000e-09	-1.000000e-09	-9.999979e-10	5.800078e-05	1.983428e-04	-2.563306e-04
2.299999999999995e+00	5.000000e+00	2.300000e+00	1.399993e+00	2.000000e+00	2.000001e+00	-5.999978e-05	-6.000078e-05	-1.965123e-04	-5.999978e-05	1.000000e-09	-1.000000e-09	-9.999978e-10	6.000078e-05	1.965123e-04	-2.564999e-04
2.309999999999995e+00	5.000000e+00	2.310000e+00	1.379993e+00	2.000000e+00	2.000001e+00	-6.199977e-05	-6.200077e-05	-1.946654e-04	-6.199977e-05	1.000000e-09	-1.000000e-09	-9.999978e-10	6.200077e-05	1.946654e-04	-2.566528e-04
2.319999999999995e+00	5.000000e+00	2.320000e+00	1.359993e+00	2.000000e+00	2.000001e+00	-6.399977e-05	-6.400077e-05	-1.928019e-04	-6.399977e-05	1.000000e-09	-1.000000e-09	-9.999976e-10	6.400077e-05	1.928019e-04	-2.567891e-04
2.329999999999994e+00	5.000000e+00	2.330000e+00	1.339993e+00	2.000000e+00	2.000001e+00	-6.599977e-05	-6.600076e-05	-1.909217e-04	-6.599977e-05	1.000000e-09	-1.000000e-09	-9.999976e-10	6.600076e-05	1.909217e-04	-2.569087e-04
2.339999999999994e+00	5.000000e+00	2.340000e+00	1.319994e+00	2.000000e+00	2.000001e+00	-6.799976e-05	-6.800076e-05	-1.890246e-04	-6.799976e-05	1.000000e-09	-1.000000e-09	-9.999976e-10	6.800077e-05	1.890246e-04	-2.570114e-04
2.349999999999994e+00	5.000000e+00	2.350000e+00	1.299994e+00	2.000000e+00	2.000001e+00	-6.999975e-05	-7.000076e-05	-1.871104e-04	-6.999975e-05	1.000000e-09	-1.000000e-09	-9.999975e-10	7.000076e-05	1.871104e-04	-2.570970e-04
2.359999999999994e+00	5.000000e+00	2.360000e+00	1.279994e+00	2.000000e+00	2.000001e+00	-7.199976e-05	-7.200075e-05	-1.851788e-04	-7.199976e-05	1.000000e-09	-1.000000e-09	-9.999975e-10	7.200076e-05	1.851788e-04	-2.571652e-04
2.369999999999993e+00	5.000000e+00	2.370000e+00	1.259994e+00	2.000000e+00	2.000001e+00	-7.399975e-05	-7.400075e-05	-1.832297e-04	-7.399975e-05	1.000000e-09	-1.000000e-09	-9.999975e-10	7.400074e-05	1.832297e-04	-2.572159e-04
2.379999999999993e+00	5.000000e+00	2.380000e+00	1.239994e+00	2.000000e+00	2.000001e+00	-7.599974e-05	-7.600075e-05	-1.812628e-04	-7.599974e-05	1.000000e-09	-1.000000e-09	-9.999974e-10	7.600075e-05	1.812628e-04	-2.572488e-04
2.389999999999993e+00	5.000000e+00	2.390000e+00	1.219994e+00	2.000000e+00	2.000001e+00	-7.799974e-05	-7.800074e-05	-1.792778e-04	-7.799974e-05	1.000000e-09	-1.000000e-09	-9.999974e-10	7.800075e-05	1.792778e-04	-2.572636e-04
2.399999999999993e+00	5.000000e+00	2.400000e+00	1.199994e+00	2.000000e+00	2.000001e+00	-7.999974e-05	-8.000073e-05	-1.772746e-04	-7.999974e-05	1.000000e-09	-1.000000e-09	-9.999974e-10	8.000075e-05	1.772746e-04	-2.572601e-04
2.409999999999993e+00	5.000000e+00	2.410000e+00	1.179994e+00	2.000000e+00	2.000001e+00	-8.199973e-05	-8.200073e-05	-1.752528e-04	-8.199973e-05	1.000000e-09	-1.000000e-09	-9.999973e-10	8.200073e-05	1.752528e-04	-2.572382e-04
2.419999999999992e+00	5.000000e+00	2.420000e+00	1.159994e+00	2.000000e+00	2.000001e+00	-8.399973e-05	-8.400073e-05	-1.732123e-04	-8.399973e-05	1.000000e-09	-1.000000e-09	-9.999973e-10	8.400073e-05	1.732123e-04	-2.571974e-04
2.429999999999992e+00	5.000000e+00	2.430000e+00	1.139994e+00	2.000000e+00	2.000001e+00	-8.599972e-05	-8.600073e-05	-1.711526e-04	-8.599972e-05	1.000000e-09	-1.000000e-09	-9.999972e-10	8.600073e-05	1.711526e-04	-2.571376e-04
2.439999999999992e+00	5.000000e+00	2.440000e+00	1.119994e+00	2.000000e+00	2.000001e+00	-8.799972e-05	-8.800072e-05	-1.690737e-04	-8.799972e-05	1.000000e-09	-1.000000e-09	-9.999972e-10	8.800072e-05	1.690737e-04	-2.570584e-04
2.449999999999992e+00	5.000000e+00	2.450000e+00	1.099994e+00	2.000000e+00	2.000001e+00	-8.999972e-05	-9.000071e-05	-1.669750e-04	-8.999972e-05	1.000000e-09	-1.000000e-09	-9.999972e-10	9.000072e-05	1.669750e-04	-2.569596e-04
2.459999999999992e+00	5.000000e+00	2.460000e+00	1.079994e+00	2.000000e+00	2.000001e+00	-9.199971e-05	-9.200072e-05	-1.648565e-04	-9.199971e-05	1.000000e-09	-1.000000e-09	-9.999971e-10	9.200072e-05	1.648565e-04	-2.568408e-04
2.469999999999991e+00	5.000000e+00	2.470000e+00	1.059994e+00	2.000000e+00	2.000001e+00	-9.399970e-05	-9.400071e-05	-1.627176e-04	-9.399970e-05	1.000000e-09	-1.000000e-09	-9.999971e-10	9.400071e-05	1.627176e-04	-2.567018e-04
2.479999999999991e+00	5.000000e+00	2.480000e+00	1.039994e+00	2.000000e+00	2.000001e+00	-9.599971e-05	-9.600070e-05	-1.605582e-04	-9.599971e-05	1.000000e-09	-1.000000e-09	-9.999971e-10	9.600071e-05	1.605582e-04	-2.565421e-04
2.489999999999991e+00	5.000000e+00	2.490000e+00	1.019994e+00	2.000000e+00	2.000001e+00	-9.799970e-05	-9.800070e-05	-1.583778e-04	-9.799970e-05	1.000000e-09	-1.000000e-09	-9.999970e-10	9.800070e-05	1.583778e-04	-2.563615e-04
2.499999999999991e+00	5.000000e+00	2.500000e+00	9.999946e-01	2.000000e+00	2.000001e+00	-9.999970e-05	-1.000007e-04	-1.561761e-04	-9.999970e-05	1.000000e-09	-1.000000e-09	-9.999970e-10	1.000007e-04	1.561761e-04	-2.561596e-04
2.509999999999990e+00	5.000000e+00	2.510000e+00	9.799947e-01	2.000000e+00	2.000001e+00	-1.019997e-04	-1.020007e-04	-1.539527e-04	-1.019997e-04	1.000000e-09	-1.000000e-09	-9.999969e-10	1.020007e-04	1.539527e-04	-2.559359e-04
2.519999999999990e+00	5.000000e+00	2.520000e+00	9.599947e-01	2.000000e+00	2.000002e+00	-1.039997e-04	-1.040007e-04	-1.517072e-04	-1.039997e-04	1.000000e-09	-1.000000e-09	-9.999969e-10	1.040007e-04	1.517072e-04	-2.556903e-04
